1973-08-01,48.1,80
1973-09-01,57.3,80
1973-10-01,60.7,80
1973-11-01,63.6,80
1973-12-01,,80
1974-01-01,65.9,80
1974-02-01,66.3,80
1974-03-01,66.2,80
1974-04-01,66.1,80
1974-05-01,64.8,80
1974-06-01,60.2,80
1974-07-01,57.4,80
1974-08-01,57.7,80
1974-09-01,57.9,80
1974-10-01,60.3,80
1974-11-01,63.4,80
1974-12-01,63.1,80
1975-01-01,62.6,80
1975-02-01,62.6,80
1975-03-01,61.5,80
1975-04-01,60.4,80
1975-05-01,60,80
1975-06-01,59.5,80
1975-07-01,60.7,80
1975-08-01,63.2,80
1975-09-01,66.6,80
1975-10-01,70.7,80
1975-11-01,74.5,80
1975-12-01,75.9,80
1976-01-01,75.9,80
1976-02-01,75.2,80
1976-03-01,72.3,80
1976-04-01,70.4,80
1976-05-01,69.4,80
1976-06-01,67.8,80
1976-07-01,68.7,80
1976-08-01,71.4,80
1976-09-01,73.1,80
1976-10-01,74.5,80
1976-11-01,73.8,80
1976-12-01,73.1,80
1977-01-01,72,80
1977-02-01,71.3,80
1977-03-01,69.9,80
1977-04-01,70.5,80
1977-05-01,70.6,80
1977-06-01,71,80
1977-07-01,72.4,80
1977-08-01,73.4,80
1977-09-01,74.1,80
1977-10-01,75.5,80
1977-11-01,75.4,80
1977-12-01,75.3,80
1978-01-01,74.6,80
1978-02-01,74.9,80
1978-03-01,75.3,80
1978-04-01,75.6,80
1978-06-01,75.3,80
1978-07-01,77.2,80
1978-08-01,78.5,80
1978-09-01,80.8,80
1978-10-01,82.7,80
1978-11-01,83.9,80
1978-12-01,85.9,80
1979-01-01,85.9,80
1979-02-01,87.2,80
1979-03-01,86.7,80
1979-04-01,85.9,80
1979-05-01,85.8,80
1979-06-01,86.5,80
1979-07-01,87.7,80
1979-08-01,88.6,80
1979-09-01,91.8,80
1979-10-01,92.8,80
1979-11-01,93.6,80
1979-12-01,94.1,80
1980-01-01,93.2,80
1980-02-01,93.9,80
1980-03-01,93.5,80
1980-04-01,93.9,80
1980-06-01,94,80
1980-07-01,94.2,80
1980-08-01,96.5,80
1980-09-01,97.9,80
1980-10-01,100,80
1980-11-01,101.1,80
1980-12-01,103,80
1981-01-01,102.4,80
1981-02-01,102.9,80
1981-04-01,101.7,80
1981-05-01,100.2,80
1981-06-01,100.6,80
1981-07-01,100.8,80
1981-08-01,100.9,80
1981-09-01,102.2,80
1981-10-01,105.2,80
1981-11-01,102.5,80
1981-12-01,101.8,80
1982-01-01,101.2,80
1982-02-01,101.3,80
1982-03-01,99.9,80
1982-04-01,99.2,80
1982-05-01,98.5,80
1982-06-01,98.5,80
1982-07-01,98.7,80
1982-08-01,98.7,80
1982-09-01,100,80
1982-10-01,101.2,80
1982-11-01,101.4,80
1982-12-01,101.3,80
1983-01-01,100.8,80
1983-02-01,100.9,80
1983-03-01,100,80
1983-04-01,99.3,80
1983-05-01,99,80
1983-06-01,98.4,80
1983-07-01,98.4,80
1983-08-01,99.8,80
1983-09-01,101.1,80
1983-10-01,100.9,80
1983-11-01,100.5,80
1983-12-01,100,80
1984-01-01,99.2,80
1984-02-01,98,80
1984-03-01,97,80
1984-04-01,96.5,80
1984-05-01,96.2,80
1984-06-01,96.2,80
1984-07-01,96.7,80
1984-08-01,98.1,80
1984-09-01,100,80
1984-10-01,101.8,80
1984-11-01,102.3,80
1984-12-01,102.2,80
1985-01-01,101,80
1985-02-01,99.9,80
1985-03-01,98.7,80
1985-04-01,96.2,80
1985-05-01,94,80
1985-06-01,92.1,80
1985-07-01,90.9,80
1985-08-01,90.6,80
1985-09-01,90.9,80
1985-10-01,90.8,80
1985-11-01,91.2,80
1985-12-01,90.5,80
1986-01-01,90.4,80
1986-02-01,90.4,80
1986-03-01,89.1,80
1986-04-01,87.9,80
1986-05-01,88.2,80
1986-06-01,88.8,80
1986-07-01,89.2,80
1986-08-01,91.1,80
1986-09-01,92.1,80
1986-10-01,94.8,80
1986-11-01,96.2,80
1986-12-01,96.6,80
1987-01-01,96.6,80
1987-02-01,95.1,80
1987-03-01,92.8,80
1987-04-01,91.3,80
1987-05-01,89.8,80
1987-06-01,88.4,80
1987-07-01,90.2,80
1987-08-01,91.5,80
1987-09-01,93.2,80
1987-10-01,93.9,80
1987-11-01,93.6,80
1987-12-01,92.1,80
1988-01-01,91.1,80
1988-02-01,89.8,80
1988-03-01,87.3,80
1988-04-01,85.9,80
1988-05-01,85.8,80
1988-06-01,84.2,80
1988-07-01,85.2,80
1988-08-01,88.3,80
1988-09-01,91.3,80
1988-10-01,94.4,80
1988-11-01,96.8,80
1988-12-01,97.3,80
1989-01-01,97,80
1989-02-01,95.7,80
1989-03-01,92.2,80
1989-04-01,90.9,80
1989-05-01,90.1,80
1989-06-01,91.3,80
1989-07-01,94,80
1989-08-01,98.3,80
1989-09-01,103.3,80
1989-10-01,107.5,80
1989-11-01,113,80
1989-12-01,116.2,80
1990-01-01,115.6,80
1990-02-01,106.4,80
1990-03-01,101.5,80
1990-04-01,98.2,80
1990-05-01,100.4,80
1990-06-01,103,80
1990-07-01,105.5,80
1990-08-01,106.1,80
1990-09-01,105.6,80
1990-10-01,97.1,80
1990-11-01,93.6,80
1990-12-01,86.7,80
1991-01-01,85.2,80
1991-02-01,84.9,80
1991-03-01,83.9,80
1991-04-01,83.6,80
1991-05-01,83.9,80
1991-06-01,85.5,80
1991-07-01,88.4,80
1991-08-01,91.9,80
1991-09-01,94.2,80
1991-10-01,98.1,80
1991-11-01,99.6,80
1991-12-01,100.4,80
1992-01-01,98.6,80
1992-02-01,94.6,80
1992-03-01,92.1,80
1992-04-01,92.2,80
1992-05-01,95.8,80
1992-06-01,98.4,80
1992-07-01,100,80
1992-08-01,100.6,80
1992-09-01,100.1,80
1992-10-01,98.7,80
1992-11-01,96,80
1992-12-01,93.1,80
1993-01-01,91.8,80
1993-02-01,89.8,80
1993-03-01,90,80
1993-04-01,92.7,80
1993-05-01,96,80
1993-06-01,97.1,80
1993-07-01,95.8,80
1993-08-01,93.5,80
1993-09-01,94.4,80
1993-10-01,95.9,80
1993-11-01,99.1,80
1993-12-01,99.2,80
1994-01-01,100,80
1994-02-01,98.7,80
1994-03-01,99.7,80
1994-04-01,100,80
1994-05-01,96,80
1994-06-01,95,80
1994-07-01,91.5,80
1994-08-01,92.6,80
1994-09-01,95.3,80
1994-10-01,96.2,80
1994-11-01,95.7,80
1994-12-01,94.2,80
1995-01-01,92.7,80
1995-02-01,92,80
1995-03-01,93.2,80
1995-04-01,91.3,80
1995-05-01,91.5,80
1995-06-01,90.4,80
1995-07-01,89.8,80
1995-08-01,92.9,80
1995-09-01,94.4,80
1995-10-01,98.4,80
1995-11-01,101.2,80
1995-12-01,101.9,80
1996-01-01,102,80
1996-02-01,101.7,80
1996-03-01,100.4,80
1996-04-01,102.1,80
1996-05-01,105.3,80
1996-06-01,108.5,80
1996-07-01,113.9,80
1996-08-01,116.5,80
1996-09-01,120.1,80
1996-10-01,117.6,80
1996-11-01,110.3,80
1996-12-01,103.6,80
1997-01-01,97.6,80
1997-02-01,98.3,80
1997-03-01,99.2,80
1997-04-01,98.4,80
1997-05-01,96.6,80
1997-06-01,91.7,80
1997-07-01,91.3,80
1997-08-01,94.1,80
1997-09-01,97.2,80
1997-10-01,101.7,80
1997-11-01,104.6,80
1997-12-01,106,80
1998-01-01,106.4,80
1998-02-01,107.3,80
1998-03-01,103.6,80
1998-04-01,102.3,80
1998-05-01,99,80
1998-06-01,104.5,80
1998-07-01,105.9,80
1998-08-01,116.2,80
1998-09-01,123.9,80
1998-10-01,128.3,80
1998-11-01,130.7,80
1998-12-01,132.6,80
1999-01-01,128.7,80
1999-02-01,114.9,80
1999-03-01,111.4,80
1999-04-01,93.7,80
1999-05-01,95.4,80
1999-06-01,97.8,80
1999-07-01,103.6,80
1999-08-01,112.4,80
1999-09-01,117.6,80
1999-10-01,110.9,80
1999-11-01,106.1,80
1999-12-01,91.6,80
2000-01-01,90.1,80
2000-02-01,89.3,80
2000-03-01,90.1,80
2000-04-01,90.1,80
2000-05-01,90.8,80
2000-06-01,92.3,80
2000-07-01,95.3,80
2000-08-01,94.6,80
2000-09-01,96.8,80
2000-10-01,94.6,80
2000-11-01,90.8,80
2000-12-01,98.3,80
2001-01-01,99.1,80
2001-02-01,98.3,80
2001-03-01,104.3,80
2001-04-01,108.8,80
2001-05-01,115.6,80
2001-06-01,121.6,80
2001-07-01,122.3,80
2001-08-01,123.8,80
2001-09-01,127.6,80
2001-10-01,117.8,80
2001-11-01,108.8,80
2001-12-01,100.6,80
2002-01-01,100.6,80
2002-02-01,98.3,80
2002-03-01,95.3,80
2002-04-01,94.6,80
2002-05-01,91.6,80
2002-06-01,87.8,80
2002-07-01,84.1,80
2002-08-01,85.6,80
2002-09-01,87.1,80
2002-10-01,90.8,80
2002-11-01,89.3,80
2002-12-01,89.3,80
2003-01-01,88.6,80
2003-02-01,85.6,80
2003-03-01,82.6,80
2003-04-01,83.3,80
2003-05-01,83.3,80
2003-06-01,83.3,80
2003-07-01,90.1,80
2003-08-01,99.1,80
2003-09-01,108.1,80
2003-10-01,112.6,80
2003-11-01,108.8,80
2003-12-01,103.6,80
2004-01-01,99.1,80
2004-02-01,102.1,80
2004-03-01,115.6,80
2004-04-01,136.6,80
2004-05-01,145.6,80
2004-06-01,137.4,80
2004-07-01,120.1,80
2004-08-01,112.6,80
2004-09-01,115.6,80
2004-10-01,116.3,80
2004-11-01,120.8,80
2004-12-01,123.1,80
2005-01-01,119.3,80
2005-02-01,116.3,80
2005-03-01,117.1,80
2005-04-01,114.1,80
2005-05-01,111.1,80
2005-06-01,108.8,80
2005-07-01,111.8,80
2005-08-01,111.1,80
2005-09-01,114.8,80
2005-10-01,116.3,80
2005-11-01,113.3,80
2005-12-01,111.1,80
2006-01-01,108.8,80
2006-02-01,101.3,80
2006-03-01,94.6,80
2006-04-01,91.6,80
2006-05-01,90.1,80
2006-06-01,89.3,80
2006-07-01,88.6,80
2006-08-01,90.8,80
2006-09-01,96.8,80
2006-10-01,101.3,80
2006-11-01,104.3,80
2006-12-01,105.8,80
2007-01-01,108.8,80
2007-02-01,111.8,80
2007-03-01,117.1,80
2007-04-01,124.6,80
2007-05-01,135.1,80
2007-06-01,151.6,80
2007-07-01,162.9,80
2007-08-01,162.1,80
2007-09-01,162.9,80
2007-10-01,160.6,80
2007-11-01,164.4,80
2007-12-01,161.4,80
2008-01-01,153.9,80
2008-02-01,143.4,80
2008-03-01,135.1,80
2008-04-01,135.1,80
2008-05-01,138.1,80
2008-06-01,144.9,80
2008-07-01,145.6,80
2008-08-01,138.1,80
2008-09-01,136.6,80
2008-10-01,132.9,80
2008-11-01,128.3,80
2008-12-01,117.1,80
2009-01-01,99.8,80
2009-02-01,87.1,80
2009-03-01,88.6,80
2009-04-01,89.3,80
2009-05-01,87.1,80
2009-06-01,84.8,80
2009-07-01,84.8,80
2009-08-01,90.1,80
2009-09-01,96.8,80
2009-10-01,106.6,80
2009-11-01,114.8,80
2009-12-01,123.8,80
2010-01-01,120.8,80
2010-02-01,119.3,80
2010-03-01,111.1,80
2010-04-01,109.6,80
2010-05-01,113.3,80
2010-06-01,116.3,80
2010-07-01,120.1,80
2010-08-01,125.3,80
2010-09-01,132.9,80
2010-10-01,138.9,80
2010-11-01,134.4,80
2010-12-01,125.3,80
2011-01-01,125.3,80
2011-02-01,143.4,80
2011-03-01,153.1,80
2011-04-01,147.1,80
2011-05-01,147.1,80
2011-06-01,159.1,80
2011-07-01,164.4,80
2011-08-01,165.1,80
2011-09-01,158.4,80
2011-10-01,149.4,80
2011-11-01,153.1,80
2011-12-01,148.6,80
2012-01-01,142.6,80
2012-02-01,132.9,80
2012-03-01,129.1,80
2012-04-01,126.1,80
2012-05-01,121.6,80
2012-06-01,121.6,80
2012-07-01,126.8,80
2012-08-01,135.9,80
2012-09-01,147.1,80
2012-10-01,161.4,80
2012-11-01,165.1,80
2012-12-01,156.9,80
2013-01-01,149.4,80
2013-02-01,146.4,80
2013-03-01,143.4,80
2013-04-01,146.4,80
2013-05-01,147.9,80
2013-06-01,146.4,80
2013-07-01,142.6,80
2013-08-01,146.4,80
2013-09-01,150.9,80
2013-10-01,155.4,80
2013-11-01,162.1,80
2013-12-01,165.1,80
2014-01-01,176.4,80
2014-02-01,186.9,80
2014-03-01,189.1,80
2014-04-01,189.9,80
2014-05-01,181.6,80
2014-06-01,174.1,80
2014-07-01,174.9,80
2014-08-01,180.9,80
2014-09-01,192.9,80
2014-10-01,186.9,80
2014-11-01,172.6,80
2014-12-01,153.1,80
2015-01-01,132.1,80
2015-02-01,126.1,80
2015-03-01,124.6,80
2015-04-01,123.8,80
2015-05-01,125.3,80
2015-06-01,126.8,80
2015-07-01,124.6,80
2015-08-01,125.3,80
2015-09-01,131.4,80
2015-10-01,132.9,80
2015-11-01,136.6,80
2015-12-01,129.1,80
2016-01-01,123.3,80
2016-02-01,120.3,80
2016-03-01,117.2,80
2016-04-01,114.9,80
2016-05-01,111.1,80
2016-06-01,113.4,80
2016-07-01,123.3,80
2016-08-01,131,80
2016-09-01,132.5,80
2016-10-01,127.2,80
2016-11-01,134.8,80
2016-12-01,144,80
2017-01-01,144.8,80
2017-02-01,141.7,80
2017-03-01,132.5,80
2017-04-01,126.4,80
2017-05-01,127.9,80
2017-06-01,132.5,80
2017-07-01,132.5,80
2017-08-01,137.9,80
2017-09-01,136.3,80
2017-10-01,137.1,80
2017-11-01,138.6,80
2017-12-01,131.7,80
2018-01-01,123.3,80
2018-02-01,117.2,80
2018-03-01,119.5,80
2018-04-01,121,80
2018-05-01,124.1,80
2018-06-01,124.9,80
2018-07-01,118,80
2018-08-01,121.8,80
2018-09-01,127.9,80
2018-10-01,133.3,80
2018-11-01,118.9,80
2018-12-01,115.3,80
2019-01-01,115.8,80
2019-02-01,117.2,80
